t,dmm_c,r_ohm
1689444763.141813,38.2198,1.000009689E+03
1689444764.1528728,38.2198,1.000009937E+03
1689444765.1639097,38.2198,1.000009631E+03
1689444766.1748495,38.2198,1.000009710E+03
1689444767.1859462,38.2198,1.000009829E+03
1689444768.1969366,38.2198,1.000009743E+03
1689444769.208166,38.2207,1.000009694E+03
1689444770.2191885,38.2207,1.000009619E+03
1689444771.2301147,38.2207,1.000009650E+03
1689444772.2411199,38.2207,1.000009774E+03
1689444773.2520375,38.2207,1.000009533E+03
1689444774.2631953,38.2207,1.000009678E+03
1689444775.274203,38.2207,1.000009676E+03
1689444776.2853422,38.2207,1.000009902E+03
1689444777.2968576,38.2216,1.000009734E+03
1689444778.3084846,38.2216,1.000009643E+03
1689444779.3193922,38.2216,1.000009797E+03
1689444780.3310852,38.2216,1.000009901E+03
1689444781.3425658,38.2216,1.000009639E+03
1689444782.3535979,38.2216,1.000009744E+03
1689444783.3645291,38.2216,1.000009963E+03
1689444784.3757105,38.2216,1.000009858E+03
1689444785.3866456,38.2222,1.000009623E+03
1689444786.3976371,38.2222,1.000009727E+03
1689444787.4088807,38.2222,1.000009744E+03
1689444788.4198031,38.2222,1.000009790E+03
1689444789.4308553,38.2222,1.000009655E+03
1689444790.441902,38.2222,1.000009704E+03
1689444791.4529228,38.2222,1.000009615E+03
1689444792.463851,38.2222,1.000009641E+03
1689444793.474835,38.2227,1.000009533E+03
1689444794.4859583,38.2227,1.000009592E+03
1689444795.4971611,38.2227,1.000009674E+03
1689444796.5081398,38.2227,1.000009743E+03
1689444797.5192513,38.2227,1.000009475E+03
1689444798.5302327,38.2227,1.000009293E+03
1689444799.5411422,38.2227,1.000009578E+03
1689444800.5522041,38.2227,1.000009330E+03
1689444801.5633245,38.2233,1.000009447E+03
1689444802.574279,38.2233,1.000009409E+03
1689444803.585355,38.2233,1.000009596E+03
1689444804.5963295,38.2233,1.000009542E+03
1689444805.6073446,38.2233,1.000009398E+03
1689444806.6183572,38.2233,1.000009293E+03
1689444807.6295085,38.2233,1.000009414E+03
1689444808.6405487,38.2233,1.000009503E+03
1689444809.6516042,38.224,1.000009538E+03
1689444810.6627715,38.224,1.000009390E+03
1689444811.673692,38.224,1.000009346E+03
1689444812.684624,38.224,1.000009488E+03
1689444813.6956298,38.224,1.000009371E+03
1689444814.7066371,38.224,1.000009448E+03
1689444815.7177017,38.224,1.000009263E+03
1689444816.729097,38.224,1.000009285E+03
1689444817.7410088,38.2249,1.000009437E+03
1689444818.7520716,38.2249,1.000009084E+03
1689444819.7630239,38.2249,1.000009189E+03
1689444820.7740633,38.2249,1.000009274E+03
1689444821.7851064,38.2249,1.000009308E+03
1689444822.7961047,38.2249,1.000009273E+03
1689444823.8071342,38.2249,1.000009451E+03
1689444824.8184972,38.2249,1.000009348E+03
1689444825.8302927,38.2255,1.000009318E+03
1689444826.841249,38.2255,1.000009282E+03
1689444827.8523004,38.2255,1.000009240E+03
1689444828.8632405,38.2255,1.000009384E+03
1689444829.8743062,38.2255,1.000009172E+03
1689444830.8860073,38.2255,1.000009281E+03
1689444831.897401,38.2255,1.000009440E+03
1689444832.908454,38.2255,1.000009316E+03
1689444833.9194067,38.2262,1.000009358E+03
1689444834.930443,38.2262,1.000009612E+03
1689444835.9415562,38.2262,1.000009504E+03
1689444836.9527032,38.2262,1.000009540E+03
1689444837.9637284,38.2262,1.000009470E+03
1689444838.9747567,38.2262,1.000009392E+03
1689444839.9857814,38.2262,1.000009560E+03
1689444840.9968383,38.2262,1.000009701E+03
1689444842.0077639,38.2264,1.000009568E+03
1689444843.0189185,38.2264,1.000009415E+03
1689444844.0299265,38.2264,1.000009436E+03
1689444845.040999,38.2264,1.000009648E+03
1689444846.0520248,38.2264,1.000009539E+03
1689444847.0630517,38.2264,1.000009301E+03
1689444848.0740519,38.2264,1.000009460E+03
1689444849.0850644,38.2264,1.000009473E+03
1689444850.0961764,38.2271,1.000009286E+03
1689444851.1072128,38.2271,1.000009420E+03
1689444852.1180964,38.2271,1.000009482E+03
1689444853.1293304,38.2271,1.000009258E+03
1689444854.1402307,38.2271,1.000009156E+03
1689444855.1513608,38.2271,1.000009237E+03
1689444856.1624103,38.2271,1.000009114E+03
1689444857.1734707,38.2271,1.000009107E+03
1689444858.1844594,38.228,1.000009200E+03
1689444859.1955872,38.228,1.000009277E+03
1689444860.2065058,38.228,1.000009344E+03
1689444861.2176208,38.228,1.000009541E+03
1689444862.2285626,38.228,1.000009293E+03
1689444863.2395947,38.228,1.000009382E+03
1689444864.2507076,38.228,1.000009417E+03
1689444865.26174,38.228,1.000009328E+03
1689444866.2727933,38.2285,1.000009270E+03
1689444867.2837005,38.2285,1.000009257E+03
1689444868.2946672,38.2285,1.000009187E+03
1689444869.3059256,38.2285,1.000009224E+03
1689444870.3169305,38.2285,1.000009270E+03
1689444871.3280056,38.2285,1.000009294E+03
1689444872.338979,38.2285,1.000009268E+03
1689444873.3499415,38.2285,1.000009210E+03
1689444874.3609324,38.2285,1.000009228E+03
1689444875.3719213,38.2285,1.000009280E+03
1689444876.3830945,38.2285,1.000009276E+03
1689444877.3941064,38.2285,1.000009383E+03
1689444878.4052413,38.2285,1.000009075E+03
1689444879.416242,38.2285,1.000009131E+03
1689444880.4273386,38.2285,1.000009296E+03
1689444881.4382827,38.2285,1.000009376E+03
1689444882.4492893,38.2287,1.000009390E+03
1689444883.4603431,38.2287,1.000009511E+03
1689444884.4713755,38.2287,1.000009391E+03
1689444885.4823554,38.2287,1.000009319E+03
1689444886.4935389,38.2287,1.000009305E+03
1689444887.5048537,38.2287,1.000009314E+03
1689444888.5164824,38.2287,1.000009560E+03
1689444889.5275607,38.2287,1.000009408E+03
1689444890.5385559,38.2287,1.000009471E+03
1689444891.5496128,38.2287,1.000009310E+03
1689444892.5606344,38.2287,1.000009259E+03
1689444893.571767,38.2287,1.000009404E+03
1689444894.5826921,38.2287,1.000009378E+03
1689444895.5938156,38.2287,1.000009233E+03
1689444896.6047833,38.2287,1.000009397E+03
1689444897.615873,38.2287,1.000009341E+03
1689444898.6268482,38.2289,1.000009287E+03
1689444899.6380272,38.2289,1.000009192E+03
1689444900.6489887,38.2289,1.000009128E+03
1689444901.6600459,38.2289,1.000009453E+03
1689444902.6710637,38.2289,1.000009422E+03
1689444903.68216,38.2289,1.000009240E+03
1689444904.6934018,38.2289,1.000009079E+03
1689444905.705306,38.2289,1.000009236E+03
1689444906.7162166,38.2293,1.000009135E+03
1689444907.7272635,38.2293,1.000009335E+03
1689444908.738275,38.2293,1.000009274E+03
1689444909.7493944,38.2293,1.000009363E+03
1689444910.7609723,38.2293,1.000009113E+03
1689444911.7724688,38.2293,1.000009195E+03
1689444912.784064,38.2293,1.000009253E+03
1689444913.7955098,38.2293,1.000009407E+03
1689444914.806532,38.2291,1.000009260E+03
1689444915.8175387,38.2291,1.000009427E+03
1689444916.8286211,38.2291,1.000009391E+03
1689444917.8396623,38.2291,1.000009583E+03
1689444918.8506987,38.2291,1.000009391E+03
1689444919.8617477,38.2291,1.000009354E+03
1689444920.8728373,38.2291,1.000009314E+03
1689444921.8838532,38.2291,1.000009424E+03
1689444922.8949664,38.2289,1.000009352E+03
1689444923.9059784,38.2289,1.000009341E+03
1689444924.9169886,38.2289,1.000009349E+03
1689444925.9279323,38.2289,1.000009276E+03
1689444926.9389272,38.2289,1.000009267E+03
1689444927.9500127,38.2289,1.000009237E+03
1689444928.9610488,38.2289,1.000009197E+03
1689444929.9721045,38.2289,1.000009129E+03
1689444930.983146,38.2289,1.000008886E+03
1689444931.9941676,38.2289,1.000009158E+03
1689444933.005269,38.2289,1.000009106E+03
1689444934.0163476,38.2289,1.000009307E+03
1689444935.02722,38.2289,1.000009001E+03
1689444936.0383456,38.2289,1.000009020E+03
1689444937.0494523,38.2289,1.000009265E+03
1689444938.060452,38.2289,1.000009237E+03
1689444939.0714386,38.2289,1.000009136E+03
1689444940.083321,38.2289,1.000009236E+03
1689444941.0944633,38.2289,1.000009164E+03
1689444942.1055424,38.2289,1.000009355E+03
1689444943.116633,38.2289,1.000009262E+03
1689444944.1282563,38.2289,1.000009201E+03
1689444945.1396372,38.2289,1.000009084E+03
1689444946.1512914,38.2289,1.000009168E+03
1689444947.1627235,38.2288,1.000009080E+03
1689444948.1737084,38.2288,1.000009038E+03
1689444949.1848884,38.2288,1.000009217E+03
1689444950.196475,38.2288,1.000009224E+03
1689444951.2084858,38.2288,1.000009192E+03
1689444952.2204406,38.2288,1.000009037E+03
1689444953.232557,38.2288,1.000009133E+03
1689444954.2440171,38.2288,1.000009241E+03
1689444955.2556236,38.2286,1.000009178E+03
1689444956.2672186,38.2286,1.000009227E+03
1689444957.2788303,38.2286,1.000009423E+03
1689444958.2902515,38.2286,1.000009257E+03
1689444959.3013017,38.2286,1.000009061E+03
1689444960.3123496,38.2286,1.000009112E+03
1689444961.323844,38.2286,1.000009180E+03
1689444962.3360362,38.2286,1.000009308E+03
1689444963.347452,38.2283,1.000009124E+03
1689444964.3585086,38.2283,1.000009155E+03
1689444965.3694618,38.2283,1.000008983E+03
1689444966.3804243,38.2283,1.000008910E+03
1689444967.3915882,38.2283,1.000008871E+03
1689444968.4025006,38.2283,1.000008936E+03
1689444969.4137356,38.2283,1.000009017E+03
1689444970.4247613,38.2283,1.000009144E+03
1689444971.4358008,38.2283,1.000008828E+03
1689444972.446822,38.2283,1.000008966E+03
1689444973.4583824,38.2283,1.000009114E+03
1689444974.469773,38.2283,1.000009132E+03
1689444975.4814866,38.2283,1.000008985E+03
1689444976.4934928,38.2283,1.000009142E+03
1689444977.5050235,38.2283,1.000009044E+03
1689444978.5164893,38.2283,1.000009172E+03
1689444979.5283847,38.2283,1.000008960E+03
1689444980.5400147,38.2283,1.000009022E+03
1689444981.5515459,38.2283,1.000008936E+03
1689444982.5630944,38.2283,1.000009095E+03
1689444983.5742161,38.2283,1.000008842E+03
1689444984.5851936,38.2283,1.000008824E+03
1689444985.5962095,38.2283,1.000008710E+03
1689444986.6072624,38.2283,1.000008801E+03
1689444987.6184087,38.228,1.000008654E+03
1689444988.6293604,38.228,1.000008744E+03
1689444989.6403387,38.228,1.000008835E+03
1689444990.6514714,38.228,1.000008835E+03
1689444991.6624277,38.228,1.000008555E+03
1689444992.673516,38.228,1.000008699E+03
1689444993.6845255,38.228,1.000008807E+03
1689444994.695643,38.228,1.000008666E+03
1689444995.7069232,38.2277,1.000008653E+03
1689444996.7176552,38.2277,1.000008679E+03
1689444997.7287316,38.2277,1.000008656E+03
1689444998.7396872,38.2277,1.000008749E+03
1689444999.750697,38.2277,1.000008670E+03
1689445000.7617412,38.2277,1.000008548E+03
1689445001.7732255,38.2277,1.000008646E+03
1689445002.784906,38.2277,1.000008581E+03
1689445003.7960029,38.2275,1.000008396E+03
1689445004.8069696,38.2275,1.000008788E+03
1689445005.8180726,38.2275,1.000008807E+03
1689445006.829991,38.2275,1.000008870E+03
1689445007.8411796,38.2275,1.000008762E+03
1689445008.8522081,38.2275,1.000008591E+03
1689445009.8632314,38.2275,1.000008361E+03
1689445010.87418,38.2275,1.000008591E+03
1689445011.8852155,38.2272,1.000008417E+03
1689445012.8962302,38.2272,1.000008478E+03
1689445013.9073908,38.2272,1.000008581E+03
1689445014.9183507,38.2272,1.000008497E+03
1689445015.9295511,38.2272,1.000008485E+03
1689445016.940446,38.2272,1.000008521E+03
1689445017.9515119,38.2272,1.000008539E+03
1689445018.9624658,38.2272,1.000008696E+03
1689445019.9735055,38.2269,1.000008495E+03
1689445020.9846442,38.2269,1.000008738E+03
1689445021.9957285,38.2269,1.000008701E+03
1689445023.0067039,38.2269,1.000008895E+03
1689445024.0177443,38.2269,1.000008810E+03
1689445025.0287924,38.2269,1.000008804E+03
1689445026.039762,38.2269,1.000008664E+03
1689445027.0516753,38.2269,1.000008654E+03
1689445028.0629425,38.2266,1.000008699E+03
1689445029.0739179,38.2266,1.000008794E+03
1689445030.085041,38.2266,1.000009023E+03
1689445031.0959933,38.2266,1.000008951E+03
1689445032.107005,38.2266,1.000008946E+03
1689445033.1180422,38.2266,1.000008818E+03
1689445034.1290975,38.2266,1.000008750E+03
1689445035.1401737,38.2266,1.000008729E+03
1689445036.1517947,38.2258,1.000008790E+03
1689445037.163238,38.2258,1.000008842E+03
1689445038.1742187,38.2258,1.000008807E+03
1689445039.1852512,38.2258,1.000009012E+03
1689445040.1969483,38.2258,1.000008723E+03
1689445041.2089803,38.2258,1.000008781E+03
1689445042.220809,38.2258,1.000008882E+03
1689445043.2324274,38.2258,1.000008655E+03
1689445044.2434394,38.2254,1.000008548E+03
1689445045.2545192,38.2254,1.000008756E+03
1689445046.2655537,38.2254,1.000008760E+03
1689445047.2765906,38.2254,1.000009069E+03
1689445048.2881682,38.2254,1.000008903E+03
1689445049.2997847,38.2254,1.000008859E+03
1689445050.310872,38.2254,1.000008679E+03
1689445051.321777,38.2254,1.000008781E+03
1689445052.3328187,38.2244,1.000008719E+03
1689445053.343808,38.2244,1.000008687E+03
1689445054.3548722,38.2244,1.000008986E+03
1689445055.3658934,38.2244,1.000008960E+03
1689445056.3769548,38.2244,1.000008918E+03
1689445057.3880067,38.2244,1.000008722E+03
1689445058.3989828,38.2244,1.000008965E+03
1689445059.4100063,38.2244,1.000008953E+03
1689445060.4210453,38.2237,1.000008936E+03
1689445061.432113,38.2237,1.000009072E+03
1689445062.4432085,38.2237,1.000009032E+03
1689445063.454348,38.2237,1.000008972E+03
1689445064.4655948,38.2237,1.000008675E+03
1689445065.477649,38.2237,1.000008759E+03
1689445066.4893935,38.2237,1.000008822E+03
1689445067.5004768,38.2237,1.000008950E+03
1689445068.5115144,38.223,1.000008857E+03
1689445069.5225213,38.223,1.000008985E+03
1689445070.5335157,38.223,1.000009046E+03
1689445071.5445893,38.223,1.000009170E+03
1689445072.5556135,38.223,1.000008849E+03
1689445073.5668602,38.223,1.000008919E+03
1689445074.5776396,38.223,1.000008831E+03
1689445075.5887496,38.223,1.000008745E+03
1689445076.5996456,38.222,1.000008836E+03
1689445077.6107643,38.222,1.000009191E+03
1689445078.6217833,38.222,1.000009151E+03
1689445079.632892,38.222,1.000009030E+03
1689445080.6438587,38.222,1.000008883E+03
1689445081.655009,38.222,1.000008868E+03
1689445082.6660469,38.222,1.000008978E+03
1689445083.6769733,38.222,1.000008857E+03
1689445084.6880002,38.221,1.000009018E+03
1689445085.6990378,38.221,1.000008984E+03
1689445086.7101455,38.221,1.000009030E+03
1689445087.7212272,38.221,1.000009038E+03
1689445088.7324336,38.221,1.000009044E+03
1689445089.743219,38.221,1.000008962E+03
1689445090.7542014,38.221,1.000008918E+03
1689445091.7652822,38.221,1.000008963E+03
1689445092.7764423,38.2206,1.000008837E+03
1689445093.7874324,38.2206,1.000008990E+03
1689445094.7984593,38.2206,1.000009078E+03
1689445095.8094845,38.2206,1.000009099E+03
1689445096.8204663,38.2206,1.000008901E+03
1689445097.831476,38.2206,1.000008926E+03
1689445098.8425531,38.2206,1.000008943E+03
1689445099.853761,38.2206,1.000008966E+03
1689445100.8646407,38.2194,1.000008935E+03
1689445101.8757212,38.2194,1.000008929E+03
1689445102.8868268,38.2194,1.000009010E+03
1689445103.8977816,38.2194,1.000009146E+03
1689445104.9091418,38.2194,1.000008928E+03
1689445105.9208987,38.2194,1.000008929E+03
1689445106.931916,38.2194,1.000009006E+03
1689445107.9430315,38.2194,1.000008912E+03
1689445108.95407,38.2182,1.000008935E+03
1689445109.9649057,38.2182,1.000008845E+03
1689445110.9767048,38.2182,1.000008967E+03
1689445111.9881399,38.2182,1.000009156E+03
1689445112.999791,38.2182,1.000008766E+03
1689445114.0111556,38.2182,1.000008819E+03
1689445115.022181,38.2182,1.000008857E+03
1689445116.0332327,38.2182,1.000008976E+03
1689445117.044321,38.2168,1.000008845E+03
1689445118.0553527,38.2168,1.000009030E+03
1689445119.0664647,38.2168,1.000008896E+03
1689445120.0773633,38.2168,1.000009121E+03
1689445121.0889764,38.2168,1.000008889E+03
1689445122.1006134,38.2168,1.000008772E+03
1689445123.1115775,38.2168,1.000008953E+03
1689445124.1225662,38.2168,1.000008752E+03
1689445125.1335917,38.2156,1.000008833E+03
1689445126.1446197,38.2156,1.000008957E+03
1689445127.1561687,38.2156,1.000009135E+03
1689445128.1677856,38.2156,1.000009048E+03
1689445129.1788313,38.2156,1.000008905E+03
1689445130.1897905,38.2156,1.000009132E+03
1689445131.200822,38.2156,1.000009036E+03
1689445132.2117794,38.2156,1.000008997E+03
1689445133.222906,38.2147,1.000008850E+03
1689445134.2339964,38.2147,1.000009069E+03
1689445135.2455935,38.2147,1.000009254E+03
1689445136.2570088,38.2147,1.000009279E+03
1689445137.2681499,38.2147,1.000009164E+03
1689445138.2791743,38.2147,1.000009188E+03
1689445139.2902067,38.2147,1.000009158E+03
1689445140.3027642,38.2147,1.000009484E+03
1689445141.3146048,38.2136,1.000009158E+03
1689445142.3263686,38.2136,1.000009251E+03
1689445143.3379087,38.2136,1.000009218E+03
1689445144.349401,38.2136,1.000009332E+03
1689445145.3604121,38.2136,1.000009258E+03
1689445146.3717036,38.2136,1.000009181E+03
1689445147.3830016,38.2136,1.000009244E+03
1689445148.3944929,38.2136,1.000009220E+03
1689445149.4054945,38.2123,1.000009146E+03
1689445150.4165246,38.2123,1.000009160E+03
1689445151.4277384,38.2123,1.000009081E+03
1689445152.4387097,38.2123,1.000009321E+03
1689445153.4496615,38.2123,1.000009041E+03
1689445154.4608064,38.2123,1.000009018E+03
1689445155.4723067,38.2123,1.000009013E+03
1689445156.4837623,38.2123,1.000008882E+03
1689445157.494873,38.2116,1.000009006E+03
1689445158.5058644,38.2116,1.000009006E+03
1689445159.5170202,38.2116,1.000009236E+03
1689445160.5279036,38.2116,1.000009146E+03
1689445161.5389912,38.2116,1.000008982E+03
1689445162.549958,38.2116,1.000009117E+03
1689445163.5610085,38.2116,1.000008968E+03
1689445164.572093,38.2116,1.000009033E+03
1689445165.5833356,38.2101,1.000008945E+03
1689445166.5942037,38.2101,1.000009058E+03
1689445167.605233,38.2101,1.000009057E+03
1689445168.6162317,38.2101,1.000009116E+03
1689445169.6273513,38.2101,1.000008994E+03
1689445170.638355,38.2101,1.000008931E+03
1689445171.6494706,38.2101,1.000009128E+03
1689445172.6604283,38.2101,1.000009125E+03
1689445173.671549,38.209,1.000008948E+03
1689445174.6824274,38.209,1.000009210E+03
1689445175.6942027,38.209,1.000009231E+03
1689445176.7055762,38.209,1.000009133E+03
1689445177.717198,38.209,1.000009194E+03
1689445178.7293205,38.209,1.000008946E+03
1689445179.741433,38.209,1.000009224E+03
1689445180.7527347,38.209,1.000009179E+03
1689445181.7637117,38.2081,1.000009186E+03
1689445182.7747319,38.2081,1.000009354E+03
1689445183.7857976,38.2081,1.000009239E+03
1689445184.7968483,38.2081,1.000009416E+03
1689445185.807931,38.2081,1.000009271E+03
1689445186.819138,38.2081,1.000009370E+03
1689445187.8300247,38.2081,1.000009239E+03
1689445188.8412614,38.2081,1.000009407E+03
1689445189.8520648,38.2069,1.000009171E+03
1689445190.8630943,38.2069,1.000009327E+03
1689445191.8743377,38.2069,1.000009522E+03
1689445192.8852408,38.2069,1.000009346E+03
1689445193.8962524,38.2069,1.000009353E+03
1689445194.9072797,38.2069,1.000009195E+03
1689445195.9188905,38.2069,1.000009358E+03
1689445196.9303186,38.2069,1.000009321E+03
1689445197.941378,38.2059,1.000009264E+03
1689445198.9523654,38.2059,1.000009487E+03
1689445199.963432,38.2059,1.000009445E+03
1689445200.9744904,38.2059,1.000009592E+03
1689445201.9854891,38.2059,1.000009466E+03
1689445202.9965377,38.2059,1.000009438E+03
1689445204.0077224,38.2059,1.000009504E+03
1689445205.0187287,38.2059,1.000009485E+03
1689445206.029685,38.2049,1.000009478E+03
